word,int_duration,int_start,int_end,period_dur,egg_min_1,degg_max,degg_min,egg_min_2,degg_max_rel,degg_min_rel
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.2672545035871146,2.5815165424331585,2.5827590638973286,2.5853409524212436,2.5857837969367456,0.29117585162205606,0.8962226145335914
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.324658590040276,2.5857837969367456,2.587060857912383,2.58952583732842,2.590108455526786,0.29529752442851387,0.8652799553454489
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.338797596135091,2.590108455526786,2.5913148815845597,2.593789403156984,2.594447253122921,0.27805539001137713,0.8483796601797938
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.1063656665194515,2.594447253122921,2.5955296650359276,2.5980472691313996,2.5985536187894405,0.26359364969171645,0.8766915323276502
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.271328599398938,2.5985536187894405,2.599769149271597,2.6022824244543203,2.6028249473888394,0.28457901420360454,0.8729849689870719
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.3051382396592786,2.6028249473888394,2.6040073456484394,2.6065939851549964,2.6071300856284987,0.27464815152917366,0.8754742719841895
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.216723893774699,2.6071300856284987,2.6082672293402824,2.6107530588503827,2.6113468095222734,0.2696746906911682,0.8591914749819667
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.229802328064025,2.6113468095222734,2.6125202632869784,2.615055892077811,2.6155766118503374,0.2774252018632986,0.8768926460058345
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.24807460884713,2.6155766118503374,2.616818428405689,2.6193127219720957,2.6198246864591845,0.2923245634070012,0.8794831696169927
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.30034355105402,2.6198246864591845,2.6210683800261174,2.6235556261083963,2.6241250300102386,0.2892079556360209,0.8675910668340268
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.22236902325368,2.6241250300102386,2.6253345709735223,2.6278182297922057,2.6283473990334922,0.2864602683049454,0.8746748002431171
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.3169116599752755,2.6283473990334922,2.629607104458413,2.632173888941613,2.6326643106934675,0.2918070889891769,0.8863952310163234
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.201337925385573,2.6326643106934675,2.633854253028142,2.636325933434633,2.636865648618853,0.28322937973745427,0.8715373069709446
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.30284179100493,2.636865648618853,2.638093655464185,2.640580469390008,2.641168490409858,0.28539437538680323,0.8633412408796557
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.21627062564367,2.641168490409858,2.6423554764392145,2.6448530922958677,2.6453847610355017,0.281525104706795,0.873900708270408
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.294400240512086,2.6453847610355017,2.6465957335542813,2.649189683481911,2.6496791612760138,0.2819887413743392,0.886019521542188
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.231999500304617,2.6496791612760138,2.6509105623572813,2.653306916452169,2.6539111607763184,0.29097382482651,0.8572201333894505
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.279451750663021,2.6539111607763184,2.655146833627641,2.657660320136157,2.6581906125269814,0.28874559717400455,0.8760840355911942
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.257101894183712,2.6581906125269814,2.65940437064765,2.661726599287043,2.662447714421165,0.28511371135529473,0.8306089090544356
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.260358715534096,2.662447714421165,2.663648073171642,2.6660333606712823,2.666708073136699,0.28175062961248015,0.8416301277737914
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.314835518385518,2.666708073136699,2.667923266276964,2.670331967961538,2.6710229086550847,0.28163139361556644,0.8398685904474007
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.20857111928008,2.6710229086550847,2.6721847223539874,2.674611916522216,2.675231479774365,0.2760589439917579,0.8527853671497823
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.310239266950067,2.675231479774365,2.676469757061029,2.678812511716624,2.679541719041315,0.2872873661930963,0.8308197574361251
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.228217635247056,2.679541719041315,2.680741418222745,2.683072725238841,2.683769936676562,0.2837363837257066,0.8351051204392187
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.2645579263358435,2.683769936676562,2.6849794034430934,2.6873454330773945,2.688034494602898,0.2836089431597027,0.8384213469705762
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.241449386977347,2.688034494602898,2.6892561303533338,2.691603669445467,2.692275943989875,0.2880231824024155,0.841498864404128
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.225336058897522,2.692275943989875,2.693510890304212,2.6959696997334004,2.6965012800487727,0.29227173818194996,0.8741921807017262
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.274817905898676,2.6965012800487727,2.6977852527262467,2.7002155678296442,2.7007760979546713,0.3003572797106359,0.8688762568684746
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.216732018992531,2.7007760979546713,2.7020683147515188,2.704362147034249,2.704992829973664,0.3064498267917374,0.8504332415305793
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.197650322438129,2.704992829973664,2.706327424259021,2.7085079063865916,2.709190480296102,0.3179384138367535,0.8373914316154923
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.23918159307668,2.709190480296102,2.710550595866126,2.7127197828791405,2.7134296618891787,0.3208439035131465,0.8325433826195328
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.208540816915463,2.7134296618891787,2.7147594931922736,2.716833772901745,2.717638202706094,0.3159839386016947,0.8088577872131433
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.165396285300105,2.717638202706094,2.7189510849214846,2.721044495698401,2.7218035989913942,0.31518782979274423,0.8177596461416797
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.297431484207692,2.7218035989913942,2.7231401307426215,2.7253101937861945,2.726101030475602,0.3110071111404095,0.8159745670609135
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.049404059747186,2.726101030475602,2.727341581863769,2.7293829134912158,2.730150434535349,0.3063540634284605,0.8104607411834138
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.000986016408081,2.730150434535349,2.7314840843703996,2.7334985384035053,2.734151420551757,0.33333029147843934,0.836819687553418
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.232398919253644,2.734151420551757,2.7356290474450806,2.7375561458150397,2.738383819471011,0.3491227839137609,0.8044433731882026
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.9894904191828395,2.738383819471011,2.7397198465056416,2.741573216301145,2.7423733098901937,0.3348866382048904,0.7994496777829714
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.9456173460803434,2.7423733098901937,2.743825362141399,2.7456146973425803,2.746318927236274,0.36801649117029744,0.8215159170482481
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.174013281973199,2.746318927236274,2.7478834083554733,2.7495702663907684,2.750492940518247,0.37481460012501067,0.7789479656273068
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.221526594744951,2.750492940518247,2.7519424076166135,2.7535498412809796,2.754714467112992,0.3433514075620346,0.7241221141512286
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.211895087186779,2.754714467112992,2.7560461711923185,2.7575364953612684,2.758926362200179,0.3161769350280383,0.6700138986987831
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.9152111952525104,2.758926362200179,2.7600841924451274,2.7615148569841725,2.7628415733954315,0.2957261274570266,0.6611379705729118
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.139693572534409,2.7628415733954315,2.7641007758467318,2.7654849859223067,2.766981266967966,0.3041776955798637,0.6385527045802387
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.176406863296567,2.766981266967966,2.768175965566749,2.7693863775575682,2.7711576738312624,0.2860589587864462,0.5758803364536009
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.097437256630254,2.7711576738312624,2.7722003565004383,2.773324201955287,2.7752551110878927,0.2544719061868805,0.5287519950473049
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.866825574990518,2.7752551110878927,2.7761633888590875,2.7772238786028844,2.779121936662883,0.23488977032460803,0.5091430882543962
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.6993416221977604,2.779121936662883,2.780132217368247,2.781147362261799,2.782821278285081,0.27309743423036303,0.5475097478865809
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.047941651112996,2.782821278285081,2.7840068603120804,2.785027073997989,2.786869219936194,0.29288515724368125,0.5449178627121587
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.7780566968899087,2.786869219936194,2.7879884501367878,2.7888691717239253,2.790647276633084,0.29624494558674547,0.5293599191821916
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.8682859891228105,2.790647276633084,2.7918925196814843,2.792656100951506,2.7945155626222067,0.3219108028470341,0.519306050294773
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.8351039404607157,2.7945155626222067,2.7959594930992777,2.79668096219907,2.7983506665626674,0.3765036096772831,0.5646260467723373
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,4.250458807354196,2.7983506665626674,2.8001590884165473,2.8008963134722658,2.8026011253700216,0.42546509349788464,0.5989110881850788
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.4204645796731548,2.8026011253700216,2.8039728638111137,2.8051589592900696,2.8060215899496948,0.4010386335364831,0.7478030719126648
ma1,0.4400000000000004,2.37199546485261,2.81199546485261,3.705287454344397,2.8060215899496948,2.8081811577240954,2.8089127223191785,2.809726877404039,0.5828340718527966,0.7802720855284746
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.249279663412153,3.573114805365427,3.5739511243009794,3.5758651586619568,3.5773640850288393,0.19681428425463737,0.6472516554302513
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.8401183217677826,3.5773640850288393,3.578156431762942,3.579959966694491,3.581204203350607,0.2063339375798544,0.675990021176352
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.6293084436386245,3.581204203350607,3.5820131025996753,3.584434690195075,3.5858335117942457,0.17473436020012686,0.6978335714284323
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.691437648383644,3.5858335117942457,3.5864961813932905,3.5884044819895857,3.5895249494426293,0.17951531684003358,0.6964685415899599
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.551391509220348,3.5895249494426293,3.5905178651335534,3.5928062035798005,3.5940763409518497,0.21815651079732426,0.7209342748308752
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.084661359059716,3.5940763409518497,3.5949231461497915,3.5970301905321174,3.5981610023109094,0.20731344008814323,0.7231565411698286
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.310727285678162,3.5981610023109094,3.599159119442763,3.601286790847378,3.6024717295965876,0.23154262974828405,0.7251186004861452
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.178941288347726,3.6024717295965876,3.6034697906489175,3.605633977438594,3.6066506708849353,0.23883107788875566,0.7567102822966137
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.3577064541020505,3.6066506708849353,3.6077655512583338,3.609910165147766,3.6110083773390373,0.25584109098238833,0.7479838986773184
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.233894289131346,3.6110083773390373,3.6120469521106284,3.6142566524239355,3.6152422716281687,0.24530011867730503,0.7672074130987689
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.305250844585995,3.6152422716281687,3.6163463446295894,3.618420315503481,3.6195475224727547,0.25644800762517495,0.7381785614905343
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.1743342619722235,3.6195475224727547,3.6206489388759677,3.6228041322427065,3.623721856734727,0.26385438589497634,0.7801506936373511
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.241926693630216,3.623721856734727,3.6249132433734506,3.6272042006307976,3.627963783428357,0.280859789612268,0.820934482743394
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.37742868479063,3.627963783428357,3.6292793858996393,3.631317259145382,3.6323412121131478,0.30054229686327283,0.7660834609771467
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.401773691840916,3.6323412121131478,3.633692542075644,3.635937703278921,3.6367429858049887,0.3069966920382361,0.8170549913639903
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.4492200096377665,3.6367429858049887,3.6381089413246492,3.6403568337593937,3.6411922058146264,0.3070101088958682,0.8122430328409911
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.47763111898114,3.6411922058146264,3.6425402054919704,3.6447026787266634,3.6456698369336076,0.3010519717959108,0.7840022589524472
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.26235904170813,3.6456698369336076,3.646932712942489,3.648982819583449,3.6499321959753157,0.2962856945001602,0.7772650350247328
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.213812992690524,3.6499321959753157,3.6511556775013707,3.653124366623681,3.6541460089680062,0.29035021919038917,0.7575491968681015
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.136565745116894,3.6541460089680062,3.6553058182170215,3.6572353429094417,3.658282574713123,0.28037974505406776,0.7468354504173877
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.177886465776659,3.658282574713123,3.6594502195842145,3.66127970788782,3.6624604611789,0.27948219288775505,0.7173802350178471
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.00738784909116,3.6624604611789,3.6635265284901486,3.6653024445368216,3.666467849027991,0.26602548877084187,0.709185999694636
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.082777268826998,3.666467849027991,3.667590067934305,3.669399828413126,3.670550626296818,0.2748665509829418,0.7181335625436605
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.105689215255559,3.670550626296818,3.671645730361051,3.6735557347662424,3.6746563155120735,0.2667284362790991,0.7319376386937326
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.0364449764136445,3.6746563155120735,3.675690072308857,3.6774994581630494,3.678692760488487,0.25610575712641354,0.70436799401189
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.05720242383234,3.678692760488487,3.6796989355797876,3.681421923575102,3.6827499629123195,0.2479972617067501,0.6726711663641757
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.016257837445636,3.6827499629123195,3.683722392838302,3.685422714416143,3.686766220749765,0.24212338085365917,0.6654830471550374
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.060313714173702,3.686766220749765,3.6877259486755047,3.689455053587375,3.690826534463939,0.23636792457425365,0.6622229282983383
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.955009482643934,3.690826534463939,3.6917210222316994,3.6934273516787166,3.6947815439465828,0.22616577069812974,0.6576007532197194
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.089157740720051,3.6947815439465828,3.6957101664413248,3.6974230569015742,3.698870701687303,0.22709383047143006,0.6459797157461451
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.92457617923192,3.698870701687303,3.699686361459945,3.701391265439985,3.7027952778665347,0.20783384890281797,0.6422511979817633
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.9831163183881024,3.7027952778665347,3.703664270893211,3.70535384821583,3.706778394184923,0.21816913120623016,0.6423539120571846
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.941412031584157,3.706778394184923,3.707651012730756,3.7093486527851747,3.710719806216507,0.22139744305856124,0.652116190759885
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.031906441182009,3.710719806216507,3.7116331094213915,3.7133939000453617,3.714751712657689,0.22651894784957538,0.6632331051984439
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.067097028034539,3.714751712657689,3.7156204618739745,3.7173432511313282,3.7188188096857235,0.2136042514592719,0.6371961268137307
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,3.90325703789296,3.7188188096857235,3.7196139829021004,3.7215137343846103,3.7227220667236165,0.2037204336422963,0.6904297289992289
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.074273930414485,3.7227220667236165,3.7236410402821334,3.7254710447009547,3.726796340654031,0.22555517233555275,0.674716041260028
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.012875506119062,3.726796340654031,3.7276434052732403,3.729442645717913,3.73080921616015,0.21108669280113632,0.6594535663632834
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.090888108095214,3.73080921616015,3.7316926950582077,3.733695690967509,3.7349001042682453,0.21596261611491102,0.7055863497334618
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.086926973283944,3.7349001042682453,3.735785415410039,3.738108139122427,3.738987031241529,0.21662024978208527,0.784950373508609
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.245912537064189,3.738987031241529,3.7400022434106774,3.742051162683192,3.7432329437785934,0.23910341070054186,0.721666170679365
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.150508001520947,3.7432329437785934,3.7442216525684193,3.7466874337787783,3.7473834517801143,0.23821392211835776,0.8323053464585654
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.191699496065127,3.7473834517801143,3.748477624010721,3.7509255096010476,3.7515751512761795,0.261033080170453,0.8450171163887926
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.257385275209913,3.7515751512761795,3.752706650645932,3.755071926775039,3.7558325365513894,0.26577330840626445,0.8213434474020221
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.3327328833071554,3.7558325365513894,3.7569826435717,3.7594296949055734,3.7601652694346965,0.2654460940211362,0.8302285072876141
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.378963868241215,3.7601652694346965,3.761302432522411,3.7635067361366814,3.7645442333029377,0.2596877073962071,0.7630724533305991
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.166426114791122,3.7645442333029377,3.7655685949243023,3.7677502786839523,3.768710659417729,0.24586098328444725,0.7694953162934643
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.276752113253401,3.768710659417729,3.7697603297026685,3.7720554541004536,3.7729874115309823,0.2454363164249721,0.7820875735021979
ma1,0.4560000000000004,3.55599546485261,4.01199546485261,4.253359495444364,3.7729874115309823,3.774045742429508,3.7761994760377053,3.7772407710264266,0.24882234846583284,0.755182934845598
